DBN,School name,Year of SHST,Grade level,Enrollment on 10/31,Number of students who registered for the SHSAT,Number of students who took the SHSAT,School Name,District,LatLong,City,Zip,Grade Low,Grade High,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Rigorous Instruction Rating,Collaborative Teachers %,Collaborative Teachers Rating,Supportive Environment %,Supportive Environment Rating,Effective School Leadership %,Effective School Leadership Rating,Strong Family-Community Ties %,Strong Family-Community Ties Rating,Trust %,Trust Rating,Student Achievement Rating,Average ELA Proficiency,Average Math Proficiency,Grade 3 ELA - All Students Tested,Grade 3 ELA 4s - All Students,Grade 3 ELA 4s - American Indian or Alaska Native,Grade 3 ELA 4s - Black or African American,Grade 3 ELA 4s - Hispanic or Latino,Grade 3 ELA 4s - Asian or Pacific Islander,Grade 3 ELA 4s - White,Grade 3 ELA 4s - Multiracial,Grade 3 ELA 4s - Limited English Proficient,Grade 3 ELA 4s - Economically Disadvantaged,Grade 3 Math - All Students tested,Grade 3 Math 4s - All Students,Grade 3 Math 4s - American Indian or Alaska Native,Grade 3 Math 4s - Black or African American,Grade 3 Math 4s - Hispanic or Latino,Grade 3 Math 4s - Asian or Pacific Islander,Grade 3 Math 4s - White,Grade 3 Math 4s - Multiracial,Grade 3 Math 4s - Limited English Proficient,Grade 3 Math 4s - Economically Disadvantaged,Grade 4 ELA - All Students Tested,Grade 4 ELA 4s - All Students,Grade 4 ELA 4s - American Indian or Alaska Native,Grade 4 ELA 4s - Black or African American,Grade 4 ELA 4s - Hispanic or Latino,Grade 4 ELA 4s - Asian or Pacific Islander,Grade 4 ELA 4s - White,Grade 4 ELA 4s - Multiracial,Grade 4 ELA 4s - Limited English Proficient,Grade 4 ELA 4s - Economically Disadvantaged,Grade 4 Math - All Students Tested,Grade 4 Math 4s - All Students,Grade 4 Math 4s - American Indian or Alaska Native,Grade 4 Math 4s - Black or African American,Grade 4 Math 4s - Hispanic or Latino,Grade 4 Math 4s - Asian or Pacific Islander,Grade 4 Math 4s - White,Grade 4 Math 4s - Multiracial,Grade 4 Math 4s - Limited English Proficient,Grade 4 Math 4s - Economically Disadvantaged,Grade 5 ELA - All Students Tested,Grade 5 ELA 4s - All Students,Grade 5 ELA 4s - American Indian or Alaska Native,Grade 5 ELA 4s - Black or African American,Grade 5 ELA 4s - Hispanic or Latino,Grade 5 ELA 4s - Asian or Pacific Islander,Grade 5 ELA 4s - White,Grade 5 ELA 4s - Multiracial,Grade 5 ELA 4s - Limited English Proficient,Grade 5 ELA 4s - Economically Disadvantaged,Grade 5 Math - All Students Tested,Grade 5 Math 4s - All Students,Grade 5 Math 4s - American Indian or Alaska Native,Grade 5 Math 4s - Black or African American,Grade 5 Math 4s - Hispanic or Latino,Grade 5 Math 4s - Asian or Pacific Islander,Grade 5 Math 4s - White,Grade 5 Math 4s - Multiracial,Grade 5 Math 4s - Limited English Proficient,Grade 5 Math 4s - Economically Disadvantaged,Grade 6 ELA - All Students Tested,Grade 6 ELA 4s - All Students,Grade 6 ELA 4s - American Indian or Alaska Native,Grade 6 ELA 4s - Black or African American,Grade 6 ELA 4s - Hispanic or Latino,Grade 6 ELA 4s - Asian or Pacific Islander,Grade 6 ELA 4s - White,Grade 6 ELA 4s - Multiracial,Grade 6 ELA 4s - Limited English Proficient,Grade 6 ELA 4s - Economically Disadvantaged,Grade 6 Math - All Students Tested,Grade 6 Math 4s - All Students,Grade 6 Math 4s - American Indian or Alaska Native,Grade 6 Math 4s - Black or African American,Grade 6 Math 4s - Hispanic or Latino,Grade 6 Math 4s - Asian or Pacific Islander,Grade 6 Math 4s - White,Grade 6 Math 4s - Multiracial,Grade 6 Math 4s - Limited English Proficient,Grade 6 Math 4s - Economically Disadvantaged,Grade 7 ELA - All Students Tested,Grade 7 ELA 4s - All Students,Grade 7 ELA 4s - American Indian or Alaska Native,Grade 7 ELA 4s - Black or African American,Grade 7 ELA 4s - Hispanic or Latino,Grade 7 ELA 4s - Asian or Pacific Islander,Grade 7 ELA 4s - White,Grade 7 ELA 4s - Multiracial,Grade 7 ELA 4s - Limited English Proficient,Grade 7 ELA 4s - Economically Disadvantaged,Grade 7 Math - All Students Tested,Grade 7 Math 4s - All Students,Grade 7 Math 4s - American Indian or Alaska Native,Grade 7 Math 4s - Black or African American,Grade 7 Math 4s - Hispanic or Latino,Grade 7 Math 4s - Asian or Pacific Islander,Grade 7 Math 4s - White,Grade 7 Math 4s - Multiracial,Grade 7 Math 4s - Limited English Proficient,Grade 7 Math 4s - Economically Disadvantaged,Grade 8 ELA - All Students Tested,Grade 8 ELA 4s - All Students,Grade 8 ELA 4s - American Indian or Alaska Native,Grade 8 ELA 4s - Black or African American,Grade 8 ELA 4s - Hispanic or Latino,Grade 8 ELA 4s - Asian or Pacific Islander,Grade 8 ELA 4s - White,Grade 8 ELA 4s - Multiracial,Grade 8 ELA 4s - Limited English Proficient,Grade 8 ELA 4s - Economically Disadvantaged,Grade 8 Math - All Students Tested,Grade 8 Math 4s - All Students,Grade 8 Math 4s - American Indian or Alaska Native,Grade 8 Math 4s - Black or African American,Grade 8 Math 4s - Hispanic or Latino,Grade 8 Math 4s - Asian or Pacific Islander,Grade 8 Math 4s - White,Grade 8 Math 4s - Multiracial,Grade 8 Math 4s - Limited English Proficient,Grade 8 Math 4s - Economically Disadvantaged
05M469,Choir Academy of Harlem,2014,8,27,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05M499,Frederick Douglass Academy,2013,8,113,48,15,FREDERICK DOUGLASS ACADEMY,5,40.82440:-73.93654,NEW YORK,10039,6,12,0.708,NA,0.03,0.01,0.71,0.23,0.94,0.02,0.93,0.22,0.89,Meeting Target,0.86,Meeting Target,0.79,Meeting Target,0.75,Approaching Target,0.78,Meeting Target,0.85,Approaching Target,Approaching Target,2.41,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,2,73,4,0,3,0,0,0,0,0,4,73,0,0,0,0,0,0,0,0,0,98,3,0,3,0,0,0,0,0,1,98,3,0,2,0,0,0,0,0,3
05M499,Frederick Douglass Academy,2014,8,108,26,17,FREDERICK DOUGLASS ACADEMY,5,40.82440:-73.93654,NEW YORK,10039,6,12,0.708,NA,0.03,0.01,0.71,0.23,0.94,0.02,0.93,0.22,0.89,Meeting Target,0.86,Meeting Target,0.79,Meeting Target,0.75,Approaching Target,0.78,Meeting Target,0.85,Approaching Target,Approaching Target,2.41,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,2,73,4,0,3,0,0,0,0,0,4,73,0,0,0,0,0,0,0,0,0,98,3,0,3,0,0,0,0,0,1,98,3,0,2,0,0,0,0,0,3
05M499,Frederick Douglass Academy,2015,8,103,17,11,FREDERICK DOUGLASS ACADEMY,5,40.82440:-73.93654,NEW YORK,10039,6,12,0.708,NA,0.03,0.01,0.71,0.23,0.94,0.02,0.93,0.22,0.89,Meeting Target,0.86,Meeting Target,0.79,Meeting Target,0.75,Approaching Target,0.78,Meeting Target,0.85,Approaching Target,Approaching Target,2.41,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,2,73,4,0,3,0,0,0,0,0,4,73,0,0,0,0,0,0,0,0,0,98,3,0,3,0,0,0,0,0,1,98,3,0,2,0,0,0,0,0,3
05M499,Frederick Douglass Academy,2016,8,83,10,8,FREDERICK DOUGLASS ACADEMY,5,40.82440:-73.93654,NEW YORK,10039,6,12,0.708,NA,0.03,0.01,0.71,0.23,0.94,0.02,0.93,0.22,0.89,Meeting Target,0.86,Meeting Target,0.79,Meeting Target,0.75,Approaching Target,0.78,Meeting Target,0.85,Approaching Target,Approaching Target,2.41,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,2,73,4,0,3,0,0,0,0,0,4,73,0,0,0,0,0,0,0,0,0,98,3,0,3,0,0,0,0,0,1,98,3,0,2,0,0,0,0,0,3
05M499,Frederick Douglass Academy,2013,9,344,10,4,FREDERICK DOUGLASS ACADEMY,5,40.82440:-73.93654,NEW YORK,10039,6,12,0.708,NA,0.03,0.01,0.71,0.23,0.94,0.02,0.93,0.22,0.89,Meeting Target,0.86,Meeting Target,0.79,Meeting Target,0.75,Approaching Target,0.78,Meeting Target,0.85,Approaching Target,Approaching Target,2.41,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,2,73,4,0,3,0,0,0,0,0,4,73,0,0,0,0,0,0,0,0,0,98,3,0,3,0,0,0,0,0,1,98,3,0,2,0,0,0,0,0,3
05M499,Frederick Douglass Academy,2014,9,293,3,2,FREDERICK DOUGLASS ACADEMY,5,40.82440:-73.93654,NEW YORK,10039,6,12,0.708,NA,0.03,0.01,0.71,0.23,0.94,0.02,0.93,0.22,0.89,Meeting Target,0.86,Meeting Target,0.79,Meeting Target,0.75,Approaching Target,0.78,Meeting Target,0.85,Approaching Target,Approaching Target,2.41,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,2,73,4,0,3,0,0,0,0,0,4,73,0,0,0,0,0,0,0,0,0,98,3,0,3,0,0,0,0,0,1,98,3,0,2,0,0,0,0,0,3
05M499,Frederick Douglass Academy,2015,9,273,6,6,FREDERICK DOUGLASS ACADEMY,5,40.82440:-73.93654,NEW YORK,10039,6,12,0.708,NA,0.03,0.01,0.71,0.23,0.94,0.02,0.93,0.22,0.89,Meeting Target,0.86,Meeting Target,0.79,Meeting Target,0.75,Approaching Target,0.78,Meeting Target,0.85,Approaching Target,Approaching Target,2.41,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,2,73,4,0,3,0,0,0,0,0,4,73,0,0,0,0,0,0,0,0,0,98,3,0,3,0,0,0,0,0,1,98,3,0,2,0,0,0,0,0,3
05M499,Frederick Douglass Academy,2016,9,323,2,2,FREDERICK DOUGLASS ACADEMY,5,40.82440:-73.93654,NEW YORK,10039,6,12,0.708,NA,0.03,0.01,0.71,0.23,0.94,0.02,0.93,0.22,0.89,Meeting Target,0.86,Meeting Target,0.79,Meeting Target,0.75,Approaching Target,0.78,Meeting Target,0.85,Approaching Target,Approaching Target,2.41,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,2,73,4,0,3,0,0,0,0,0,4,73,0,0,0,0,0,0,0,0,0,98,3,0,3,0,0,0,0,0,1,98,3,0,2,0,0,0,0,0,3
05M514,New Design Middle School,2013,8,111,32,23,NEW DESIGN MIDDLE SCHOOL,5,40.81976:-73.95724,NEW YORK,10031,6,8,0.881,NA,0.11,0.01,0.52,0.43,0.95,0.03,0.91,0.27,0.83,Approaching Target,0.79,Approaching Target,0.81,Meeting Target,0.75,Approaching Target,0.78,Approaching Target,0.87,Meeting Target,Approaching Target,2.08,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,1,0,0,0,0,0,49,2,0,0,1,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,92,1,0,1,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
05M514,New Design Middle School,2014,8,116,38,15,NEW DESIGN MIDDLE SCHOOL,5,40.81976:-73.95724,NEW YORK,10031,6,8,0.881,NA,0.11,0.01,0.52,0.43,0.95,0.03,0.91,0.27,0.83,Approaching Target,0.79,Approaching Target,0.81,Meeting Target,0.75,Approaching Target,0.78,Approaching Target,0.87,Meeting Target,Approaching Target,2.08,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,1,0,0,0,0,0,49,2,0,0,1,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,92,1,0,1,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
05M514,New Design Middle School,2015,8,98,15,11,NEW DESIGN MIDDLE SCHOOL,5,40.81976:-73.95724,NEW YORK,10031,6,8,0.881,NA,0.11,0.01,0.52,0.43,0.95,0.03,0.91,0.27,0.83,Approaching Target,0.79,Approaching Target,0.81,Meeting Target,0.75,Approaching Target,0.78,Approaching Target,0.87,Meeting Target,Approaching Target,2.08,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,1,0,0,0,0,0,49,2,0,0,1,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,92,1,0,1,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
05M514,New Design Middle School,2016,8,66,12,6,NEW DESIGN MIDDLE SCHOOL,5,40.81976:-73.95724,NEW YORK,10031,6,8,0.881,NA,0.11,0.01,0.52,0.43,0.95,0.03,0.91,0.27,0.83,Approaching Target,0.79,Approaching Target,0.81,Meeting Target,0.75,Approaching Target,0.78,Approaching Target,0.87,Meeting Target,Approaching Target,2.08,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,1,0,0,0,0,0,49,2,0,0,1,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,92,1,0,1,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
05M670,Thurgood Marshall Academy for Learning and Social Change,2013,8,61,14,7,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,5,40.81530:-73.94430,NEW YORK,10030,7,12,0.732,NA,0.03,0.01,0.74,0.23,0.97,0,0.96,0.05,0.79,Approaching Target,0.9,Meeting Target,0.79,Meeting Target,0.82,Meeting Target,0.74,Approaching Target,0.91,Meeting Target,Approaching Target,2.47,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,1,0,0,0,0,1,55,1,0,1,0,0,0,0,0,1,48,2,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,56,3,0,2,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0
05M670,Thurgood Marshall Academy for Learning and Social Change,2014,8,58,26,11,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,5,40.81530:-73.94430,NEW YORK,10030,7,12,0.732,NA,0.03,0.01,0.74,0.23,0.97,0,0.96,0.05,0.79,Approaching Target,0.9,Meeting Target,0.79,Meeting Target,0.82,Meeting Target,0.74,Approaching Target,0.91,Meeting Target,Approaching Target,2.47,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,1,0,0,0,0,1,55,1,0,1,0,0,0,0,0,1,48,2,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,56,3,0,2,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0
05M670,Thurgood Marshall Academy for Learning and Social Change,2015,8,58,19,10,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,5,40.81530:-73.94430,NEW YORK,10030,7,12,0.732,NA,0.03,0.01,0.74,0.23,0.97,0,0.96,0.05,0.79,Approaching Target,0.9,Meeting Target,0.79,Meeting Target,0.82,Meeting Target,0.74,Approaching Target,0.91,Meeting Target,Approaching Target,2.47,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,1,0,0,0,0,1,55,1,0,1,0,0,0,0,0,1,48,2,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,56,3,0,2,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0
05M670,Thurgood Marshall Academy for Learning and Social Change,2016,8,57,17,13,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,5,40.81530:-73.94430,NEW YORK,10030,7,12,0.732,NA,0.03,0.01,0.74,0.23,0.97,0,0.96,0.05,0.79,Approaching Target,0.9,Meeting Target,0.79,Meeting Target,0.82,Meeting Target,0.74,Approaching Target,0.91,Meeting Target,Approaching Target,2.47,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,1,0,0,0,0,1,55,1,0,1,0,0,0,0,0,1,48,2,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,56,3,0,2,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0
05M670,Thurgood Marshall Academy for Learning and Social Change,2013,9,138,0,0,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,5,40.81530:-73.94430,NEW YORK,10030,7,12,0.732,NA,0.03,0.01,0.74,0.23,0.97,0,0.96,0.05,0.79,Approaching Target,0.9,Meeting Target,0.79,Meeting Target,0.82,Meeting Target,0.74,Approaching Target,0.91,Meeting Target,Approaching Target,2.47,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,1,0,0,0,0,1,55,1,0,1,0,0,0,0,0,1,48,2,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,56,3,0,2,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0
05M670,Thurgood Marshall Academy for Learning and Social Change,2014,9,114,4,1,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,5,40.81530:-73.94430,NEW YORK,10030,7,12,0.732,NA,0.03,0.01,0.74,0.23,0.97,0,0.96,0.05,0.79,Approaching Target,0.9,Meeting Target,0.79,Meeting Target,0.82,Meeting Target,0.74,Approaching Target,0.91,Meeting Target,Approaching Target,2.47,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,1,0,0,0,0,1,55,1,0,1,0,0,0,0,0,1,48,2,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,56,3,0,2,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0
05M670,Thurgood Marshall Academy for Learning and Social Change,2015,9,98,0,0,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,5,40.81530:-73.94430,NEW YORK,10030,7,12,0.732,NA,0.03,0.01,0.74,0.23,0.97,0,0.96,0.05,0.79,Approaching Target,0.9,Meeting Target,0.79,Meeting Target,0.82,Meeting Target,0.74,Approaching Target,0.91,Meeting Target,Approaching Target,2.47,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,1,0,0,0,0,1,55,1,0,1,0,0,0,0,0,1,48,2,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,56,3,0,2,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0
05M670,Thurgood Marshall Academy for Learning and Social Change,2016,9,113,2,1,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,5,40.81530:-73.94430,NEW YORK,10030,7,12,0.732,NA,0.03,0.01,0.74,0.23,0.97,0,0.96,0.05,0.79,Approaching Target,0.9,Meeting Target,0.79,Meeting Target,0.82,Meeting Target,0.74,Approaching Target,0.91,Meeting Target,Approaching Target,2.47,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,1,0,0,0,0,1,55,1,0,1,0,0,0,0,0,1,48,2,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,56,3,0,2,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0
05M692,"High School for Mathematics, Science and Engineering at City College",2013,9,123,15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05M692,"High School for Mathematics, Science and Engineering at City College",2014,9,118,18,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05M692,"High School for Mathematics, Science and Engineering at City College",2015,9,115,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
